LAMMPS data file via write_data, version 2 Apr 2025, timestep = 10001, units = metal

3456 atoms
1 atom types

0 37.8 xlo xhi
0 37.8 ylo yhi
0 37.8 zlo zhi

Masses

1 95.94

Atoms # atomic

2 1 1.5460990185338168 1.5736518125808021 1.5795445331015472 0 0 0
4 1 4.762439482562223 1.5815508969234982 1.6094701738379802 0 0 0
51 1 3.1722084587970114 3.1569413921318996 3.1680686475336968 0 0 0
6 1 7.932735069674766 1.5979919689583701 1.6051235289421266 0 0 0
53 1 6.33329632562857 3.148483292656974 3.190049914873527 0 0 0
31 1 9.45502642994803 6.328363180918541 0.012951005189832209 0 0 0
1807 1 18.890601155161683 3.1557190552315664 6.31514701345913 0 0 0
8 1 11.066022117815152 1.5694934384685273 1.5763242490901794 0 0 0
77 1 12.639440607211952 0.004063108566519721 6.337511868542292 0 0 0
76 1 9.45018598224251 0.003438423400559998 6.324174244436387 0 0 0
10 1 14.171366058033735 1.5668646325930262 1.5813912917112303 0 0 0
12 1 17.291746080986773 1.545880207206828 1.6118119013176029 0 0 0
72 1 17.350929676105558 7.856497630908226 4.763016752449502 0 0 0
1789 1 18.842058727749716 6.294477997136087 3.1974195696295107 0 0 0
14 1 1.569515072188043 4.725199852352798 1.5887009291531782 0 0 0
2161 1 18.8875691053203 9.429574219003719 0.01400364985486963 0 0 0
1801 1 18.877886247536985 0.002950161594263534 6.284525626527457 0 0 0
16 1 4.722466018537723 4.760034272175385 1.5857118937441117 0 0 0
18 1 7.849443145586736 4.7252172378868575 1.5954130929967487 0 0 0
3 1 3.146488108241945 0.008998798017202884 0.0011079960785601135 0 0 0
55 1 9.489775819985137 3.199017531073561 3.172557794260023 0 0 0
20 1 10.980585926355333 4.710327388384705 1.619452098357946 0 0 0
57 1 12.576600023977438 3.1526170725636873 3.1670461401590324 0 0 0
17 1 6.308445240073838 3.1121416732240226 0.010333641902178121 0 0 0
22 1 14.1364187237763 4.722388519689197 1.5964433787612118 0 0 0
59 1 15.742982325764775 3.1510864947475103 3.135567091361811 0 0 0
64 1 4.725474109016305 7.887714495922898 4.721776792216976 0 0 0
90 1 15.759713128540223 6.30969231046013 6.347004368769882 0 0 0
24 1 17.276035494982718 4.71749837188515 1.545982603775674 0 0 0
70 1 14.213178597724786 7.867278718098398 4.713051047171795 0 0 0
26 1 1.5703493417841967 7.82985019910969 1.6004090116767697 0 0 0
89 1 12.609923585207126 6.280851902913007 6.278315645604464 0 0 0
63 1 3.143341804637349 6.2947280108185595 3.1708744491693306 0 0 0
28 1 4.706980647426598 7.85985381325868 1.5627803858122282 0 0 0
86 1 3.1358053526228704 6.321057061891967 6.321244034644562 0 0 0
88 1 9.475959452984453 6.324134757562411 6.3003037214826385 0 0 0
65 1 6.303648379888067 6.294465148839813 3.112015224089839 0 0 0
30 1 7.819212342742867 7.9080885095431865 1.56322853443434 0 0 0
62 1 1.5676388192922666 7.893983634954984 4.7684244082876655 0 0 0
67 1 9.440268362796463 6.2537496320234665 3.1584347289018235 0 0 0
69 1 12.617450402167874 6.297501726949162 3.195478647137378 0 0 0
32 1 11.008346075104512 7.863955441441688 1.566219410896953 0 0 0
87 1 6.324424273821575 6.31300409335557 6.245701574994481 0 0 0
34 1 14.142937182113544 7.902840328855704 1.5723911295585584 0 0 0
71 1 15.734584521947196 6.316363348027294 3.152602564586185 0 0 0
36 1 17.319870222990573 7.887279072392171 1.589616531624702 0 0 0
60 1 17.27209745079937 4.7413836231322275 4.724994245803217 0 0 0
38 1 1.529820262740107 1.5232993833843778 4.698610262437576 0 0 0
40 1 4.736590094888478 1.5515422056423307 4.694312300891941 0 0 0
80 1 3.1253435803378458 3.086479106634389 6.263589308710781 0 0 0
25 1 0.013415927450572858 6.278433467285315 0.02105463382931745 0 0 0
42 1 7.919522377014522 1.5983830589990058 4.762367713170018 0 0 0
68 1 11.041384638343448 7.877521001643357 4.7576307366085775 0 0 0
435 1 3.1530265999441194 9.41892433356702 0.002508169941353317 0 0 0
44 1 11.048674505330093 1.5813634921608357 4.744275212195709 0 0 0
83 1 12.63308783159643 3.137718913991158 6.296815835325446 0 0 0
66 1 7.866049574324829 7.888305077421219 4.713040026625197 0 0 0
46 1 14.201085024595304 1.575770467166631 4.7670503980112064 0 0 0
48 1 17.360268484603438 1.6036476589874844 4.755513791926656 0 0 0
84 1 15.801329489405976 3.136955014657948 6.300455420661407 0 0 0
50 1 1.553221533385263 4.7178500659226446 4.735038626412363 0 0 0
52 1 4.708906942944143 4.732720978946618 4.746254040015053 0 0 0
81 1 6.283228254265989 3.1739645462756605 6.342198977255089 0 0 0
54 1 7.909135238198407 4.705551314820022 4.718002494147434 0 0 0
82 1 9.463063443681886 3.153215781179417 6.321601137365546 0 0 0
56 1 11.063374884952491 4.73652925696919 4.7685844449071775 0 0 0
58 1 14.19259879979806 4.729147382026975 4.7451646488794506 0 0 0
508 1 9.45486044873079 9.42082591765657 6.2865892702895625 0 0 0
479 1 15.738342666819769 9.440899208796642 3.2042982531563062 0 0 0
475 1 9.466768797343711 9.446374583539713 3.1187821267232234 0 0 0
15 1 3.1881094927338003 3.1294869644177954 0.03657507740874363 0 0 0
23 1 15.714597218187365 3.1127959510221688 0.0017059186600470405 0 0 0
91 1 1.5847155484451438 1.590719952145951 7.851521564569785 0 0 0
110 1 1.5777767634450839 1.6015752129115006 10.987631517076654 0 0 0
92 1 4.722035674410205 1.5753248504764994 7.864701494507333 0 0 0
112 1 4.741255948135106 1.5964580232541916 11.022774730163327 0 0 0
1873 1 18.84495533131366 0.015338090868387916 12.569715962843778 0 0 0
93 1 7.915687347450713 1.5764434876203077 7.8800175144499445 0 0 0
114 1 7.897984823973186 1.6017788890512106 11.00378445501093 0 0 0
587 1 15.760014251784288 9.431785866726297 12.618673320787419 0 0 0
133 1 0.05260995072637703 6.3028638688899115 9.433972600251737 0 0 0
94 1 11.055215561784456 1.594882455146168 7.908741843334038 0 0 0
116 1 11.043783205793904 1.5344863119450065 11.031031525773733 0 0 0
129 1 12.608382322107854 3.1710883901411027 9.46609059075717 0 0 0
95 1 14.202534585669788 1.5925616226899633 7.906654378158947 0 0 0
118 1 14.174033380306208 1.5800407736717919 11.016207771088899 0 0 0
131 1 15.759383951620823 3.170939982456913 9.474408755901646 0 0 0
579 1 3.142114674579648 9.41970532976501 12.5999375718575 0 0 0
96 1 17.327637526191563 1.5789610844610544 7.911100706200651 0 0 0
120 1 17.299424955998234 1.5881653029717688 11.006090079216332 0 0 0
180 1 17.34043001117921 7.8897420481849965 14.144783962508443 0 0 0
97 1 1.6180104057277491 4.6839326604133715 7.826244009354286 0 0 0
122 1 1.6377754152092776 4.729093588083493 10.990915671185283 0 0 0
98 1 4.76328097918881 4.732852892399284 7.844822326534398 0 0 0
123 1 3.1634212607095273 3.1789704316731666 9.402744107416634 0 0 0
124 1 4.755538012913462 4.709158252768937 10.994570377099885 0 0 0
125 1 6.301775729121059 3.181552854073436 9.40955824473904 0 0 0
99 1 7.882882070553439 4.747390351904068 7.833388819265123 0 0 0
126 1 7.876126993879784 4.746254726122475 11.000735665471554 0 0 0
127 1 9.469171322396864 3.1663826073424186 9.481932400254264 0 0 0
100 1 11.00598723047132 4.715428916074734 7.879465808304154 0 0 0
128 1 11.062983635683555 4.759207309353115 11.020635927420392 0 0 0
141 1 12.609366419661853 6.321708441535826 9.419862153600038 0 0 0
101 1 14.163070585290594 4.737155476162289 7.870978296844245 0 0 0
130 1 14.190698395423132 4.763334436104239 11.038177564690091 0 0 0
102 1 17.30934571150755 4.781133139426683 7.897567731785475 0 0 0
132 1 17.338433157562303 4.699111926355084 11.006813473983385 0 0 0
103 1 1.5768009744156763 7.914346517088477 7.879873554299236 0 0 0
134 1 1.563835311214024 7.895011334114958 11.057433842237332 0 0 0
135 1 3.126031746224658 6.325125611050857 9.444613168373452 0 0 0
104 1 4.747159735159202 7.922177881599953 7.850341977899095 0 0 0
136 1 4.6891894907840355 7.883671715456931 10.986418821993604 0 0 0
137 1 6.313193594931744 6.299755043498197 9.437341199171202 0 0 0
105 1 7.893741615225498 7.8923033893969885 7.868160887347064 0 0 0
138 1 7.841264924468167 7.917455910220953 11.011782433116087 0 0 0
139 1 9.47274327033683 6.304500788469232 9.409080211420852 0 0 0
106 1 11.055085614963437 7.8705158092020495 7.859950858464978 0 0 0
140 1 11.036373057863573 7.922820377068606 10.93369397989216 0 0 0
143 1 15.756089806017775 6.325141300313626 9.478696601454152 0 0 0
107 1 14.163006306114521 7.920479002279559 7.871165292651863 0 0 0
142 1 14.172776665079379 7.90016417074858 11.030056924488571 0 0 0
108 1 17.342850208363483 7.90925677516826 7.900638596067855 0 0 0
144 1 17.356654219881364 7.866823575955194 10.999237113911306 0 0 0
111 1 3.15109901835548 0.029597360625855627 9.416920310774758 0 0 0
146 1 1.600698757023771 1.6130670816172288 14.155667357751165 0 0 0
1849 1 18.865391981178433 3.155496403913789 9.442780452464383 0 0 0
148 1 4.719961076255603 1.5503338346298094 14.137529588523563 0 0 0
159 1 3.1853409667054806 3.172313392647794 12.545038200650373 0 0 0
150 1 7.871837416218166 1.5170756664047829 14.128868037886562 0 0 0
178 1 14.197554634205044 7.860462830801825 14.155164764969035 0 0 0
152 1 11.033759961636832 1.5969235187376574 14.129946064660276 0 0 0
154 1 14.175643666850588 1.5812073031992617 14.195920135960183 0 0 0
156 1 17.32558228877092 1.608565055390619 14.165256241554088 0 0 0
157 1 0.014317011396911179 3.1848631865397135 12.563483032208001 0 0 0
158 1 1.5965173673899353 4.6878188138348245 14.104013918176577 0 0 0
160 1 4.734148245836461 4.691167212067642 14.163485337816876 0 0 0
171 1 3.148317178728086 6.281016550521453 12.58936679808092 0 0 0
161 1 6.341937583008103 3.120812921800933 12.573801560898987 0 0 0
162 1 7.895430033954915 4.729458861886679 14.163383815687185 0 0 0
163 1 9.475467985311502 3.1553921887371543 12.607122366837967 0 0 0
164 1 11.05738192673745 4.733913656433926 14.159474658864967 0 0 0
165 1 12.60254663851726 3.1465341108871576 12.553737371653275 0 0 0
167 1 15.745101352828058 3.1548302256542824 12.622770621787708 0 0 0
166 1 14.16587545293752 4.686047049519034 14.137187951352818 0 0 0
168 1 17.350833980957663 4.740075797535447 14.192493190020071 0 0 0
170 1 1.589050066612514 7.821291452857488 14.20881597478919 0 0 0
172 1 4.71286684618205 7.829837296112406 14.169995496206553 0 0 0
174 1 7.909598064205924 7.883868314490886 14.168607066280668 0 0 0
173 1 6.258191079205867 6.287687239467851 12.593232785994521 0 0 0
175 1 9.461137890773205 6.312075782397503 12.543746597885065 0 0 0
176 1 11.068247974342844 7.881927021225227 14.15271964942326 0 0 0
177 1 12.570407098865022 6.3024164872764725 12.618944207343187 0 0 0
179 1 15.789038900308329 6.288625364906881 12.614205377835935 0 0 0
547 1 9.42111941555011 9.44748833012323 9.443997748577376 0 0 0
585 1 12.6124550570778 9.438764211232655 12.58077396599229 0 0 0
182 1 1.5806036620843262 1.5582645497075533 17.37590042105278 0 0 0
205 1 0.006673624989781492 6.283670861704795 15.711495322442167 0 0 0
621 1 12.658513126830469 9.433476915892419 15.76436296832529 0 0 0
184 1 4.724500325122141 1.5578367765366594 17.326530464629204 0 0 0
195 1 3.1641704057027646 3.1160663867667786 15.704232955387067 0 0 0
186 1 7.875539938886442 1.565933913981422 17.300823656350026 0 0 0
233 1 6.2998375116309555 3.115796519035634 18.924975227875414 0 0 0
199 1 9.450839618866357 3.1676641200931885 15.734184766943669 0 0 0
235 1 9.47022583329269 3.1645053744027476 18.852240405222624 0 0 0
255 1 6.290549709721363 0.01713194485816694 22.052920860511794 0 0 0
193 1 0.0024486955161364676 3.148418247809007 15.72885117482945 0 0 0
188 1 11.005819065570703 1.5647665639758461 17.34510974272426 0 0 0
690 1 15.73720353202966 9.448916673452064 22.0619132720259 0 0 0
190 1 14.205841422010183 1.5548756372418058 17.325239713447733 0 0 0
203 1 15.757928145014047 3.118087995879496 15.752323058586272 0 0 0
1969 1 18.873624073098085 6.319821061847614 18.869734401853272 0 0 0
192 1 17.365737826536293 1.5856824411807098 17.30968084393813 0 0 0
1957 1 18.88254943851673 3.134947370006731 18.909487227222595 0 0 0
194 1 1.5614174767057931 4.734330066744005 17.277455495804748 0 0 0
252 1 17.329361196609458 7.870774541189441 20.472862363654645 0 0 0
196 1 4.7336003472528585 4.7028218821695225 17.32570443818499 0 0 0
207 1 3.1534966363186183 6.277701984749355 15.780517409224721 0 0 0
197 1 6.28394004298383 3.12509057191359 15.684557249692855 0 0 0
198 1 7.895382180442621 4.766470176377831 17.28444555524527 0 0 0
247 1 9.470835381004353 6.276585514422995 18.8559366281249 0 0 0
201 1 12.580068534538151 3.112193811221779 15.73515724659787 0 0 0
200 1 11.04924510749772 4.73318595262179 17.308700173501013 0 0 0
249 1 12.633708629228124 6.294608158797461 18.908751337086198 0 0 0
202 1 14.160647399576048 4.714593700413666 17.326711403546422 0 0 0
204 1 17.340810031699498 4.728013574070877 17.304986595422317 0 0 0
206 1 1.592680579062792 7.8393918162317835 17.340957351345423 0 0 0
208 1 4.7131927157347 7.856762834003166 17.345926820642912 0 0 0
185 1 6.300441460828095 0.0038027487134069536 15.717318514770477 0 0 0
209 1 6.281037588252203 6.298662857312609 15.776707230206224 0 0 0
245 1 6.32621190198216 6.301152944367501 18.908304848117854 0 0 0
210 1 7.902359738760593 7.8954781295308365 17.323932414747762 0 0 0
211 1 9.455933326954188 6.283618272103368 15.736908836326142 0 0 0
651 1 3.160702910278697 9.448117672377073 18.87217203824396 0 0 0
213 1 12.63172170512078 6.278621170021644 15.783892154147969 0 0 0
212 1 11.010583308827394 7.865437790783985 17.29283532026624 0 0 0
689 1 12.582344337462079 9.418431727299406 22.08275859271562 0 0 0
251 1 15.733051185639523 6.289115345820798 18.90211638204135 0 0 0
215 1 15.744685386719015 6.299470345282677 15.745295346780635 0 0 0
214 1 14.157714524733672 7.864324274097374 17.312760170980564 0 0 0
615 1 3.157459249430466 9.436981992509217 15.724819428044725 0 0 0
229 1 0.013364237587997648 3.174640610723648 18.91104459205685 0 0 0
216 1 17.33252079764505 7.852361135610133 17.34221164083063 0 0 0
218 1 1.5673850200030484 1.5562916629031445 20.44521196925814 0 0 0
259 1 0.010622915808802702 3.1770488127711647 22.040484767334696 0 0 0
220 1 4.7011872488252315 1.5963588803605937 20.510324508176634 0 0 0
260 1 3.17081190086711 3.1321167324459123 22.0763942641155 0 0 0
222 1 7.876590819991287 1.5389002709719604 20.49225658973291 0 0 0
262 1 9.44340657954054 3.100399596678845 22.03751601703904 0 0 0
244 1 4.748387974960431 7.860474975670265 20.460677609315287 0 0 0
224 1 11.039115569245396 1.565802896087702 20.477207183266998 0 0 0
237 1 12.633395390177977 3.1291084268581866 18.898309342749954 0 0 0
239 1 15.739025811832532 3.1271577812291964 18.91144511371846 0 0 0
264 1 15.812288468921762 3.1732500833719643 22.049609326114687 0 0 0
226 1 14.186584389598087 1.5758530432692885 20.47259846452679 0 0 0
267 1 6.269289633786888 6.252555665821558 22.056563513431293 0 0 0
228 1 17.38055263226512 1.5531510800166997 20.45628078746475 0 0 0
246 1 7.858286170633278 7.86366845518309 20.462390274744966 0 0 0
230 1 1.6007021822314957 4.7341221439529 20.460359474174325 0 0 0
250 1 14.18094534806267 7.899661218982251 20.48888160007647 0 0 0
231 1 3.122705827598692 3.140485643840851 18.853929178128205 0 0 0
232 1 4.703067975537479 4.721854184088706 20.484735765204135 0 0 0
266 1 3.1156672012230695 6.287763556814688 22.06766805491919 0 0 0
234 1 7.931314849079976 4.716181741587094 20.485374874341876 0 0 0
261 1 6.30226008059698 3.1298142273596072 22.039482389019366 0 0 0
268 1 9.454794849726884 6.311375829102753 22.0639347174701 0 0 0
263 1 12.604662020162172 3.12784953402601 22.024206205013662 0 0 0
269 1 12.562165202059106 6.293697091563082 22.011202461630344 0 0 0
236 1 11.061137726049827 4.758258552060625 20.434890968769142 0 0 0
238 1 14.183287220333149 4.708797462525219 20.479538451205833 0 0 0
270 1 15.719449472830059 6.308073735903904 22.033519603082404 0 0 0
240 1 17.34536200690502 4.731053048769959 20.47313629916083 0 0 0
243 1 3.158615744858259 6.264524781967999 18.95996518857779 0 0 0
242 1 1.5796160705006972 7.904940385484881 20.480310994579963 0 0 0
248 1 11.00893464400436 7.886969089053593 20.452567758015714 0 0 0
225 1 12.589900906949099 0.007202784278810291 18.886107058255185 0 0 0
221 1 6.298452305807618 0.026866513342173638 18.915859743987795 0 0 0
613 1 0.0035171000031665586 9.428018373280949 15.737231468296015 0 0 0
2413 1 18.873307951018784 9.436837055916795 22.03481266957647 0 0 0
617 1 6.350122831768019 9.43825983529966 15.730468252504613 0 0 0
655 1 9.444952042767914 9.418224365238393 18.887117483403433 0 0 0
623 1 15.814216273853118 9.438734900858648 15.755530361685114 0 0 0
619 1 9.481281704405246 9.439607291828198 15.727765130365922 0 0 0
657 1 12.589561951198338 9.439956128491064 18.889203315419778 0 0 0
